"FIPS" "geoid" "Stabr" "County_Name" "Rural_Urban_Continuum_Code_2013" "Urban_Influence_2013" "Metro_Nonmetro_2013" "Metro_Micro_Noncore_2013" "year" "oilwithdraw" "gaswithdraw" "oil_change_group" "gas_change_group" "oil_gas_change_group"
"1081" 22003 22003 "LA" "Allen Parish" 6 6 0 0 "2000" 572364 2960121 "Status Quo" "Status Quo" "Status Quo"
"1082" 22005 22005 "LA" "Ascension Parish" 2 2 1 2 "2000" 115995 114947 "Status Quo" "Status Quo" "Status Quo"
"1083" 22007 22007 "LA" "Assumption Parish" 6 4 0 0 "2000" 666622 14045521 "Status Quo" "H_Decline" "H_Decline"
"1084" 22009 22009 "LA" "Avoyelles Parish" 6 6 0 0 "2000" 168506 855766 "Status Quo" "Status Quo" "Status Quo"
"1085" 22011 22011 "LA" "Beauregard Parish" 6 5 0 1 "2000" 1192514 4653770 "H_Growth" "H_Growth" "H_Growth"
"1086" 22013 22013 "LA" "Bienville Parish" 6 6 0 0 "2000" 387541 89285721 "Status Quo" "H_Growth" "H_Growth"
"1087" 22015 22015 "LA" "Bossier Parish" 2 2 1 2 "2000" 894004 50159623 "Status Quo" "H_Growth" "H_Growth"
"1088" 22017 22017 "LA" "Caddo Parish" 2 2 1 2 "2000" 2170458 19715878 "Status Quo" "H_Growth" "H_Growth"
"1089" 22019 22019 "LA" "Calcasieu Parish" 3 2 1 2 "2000" 3494736 30571748 "H_Decline" "H_Decline" "H_Decline"
"1090" 22021 22021 "LA" "Caldwell Parish" 8 7 0 0 "2000" 54 3513463 "Status Quo" "Status Quo" "Status Quo"
"1091" 22023 22023 "LA" "Cameron Parish" 3 2 1 2 "2000" 4114752 79898029 "Status Quo" "H_Decline" "H_Decline"
"1092" 22025 22025 "LA" "Catahoula Parish" 9 10 0 0 "2000" 420912 116130 "Status Quo" "Status Quo" "Status Quo"
"1093" 22027 22027 "LA" "Claiborne Parish" 6 6 0 0 "2000" 2347907 36539486 "H_Decline" "H_Decline" "H_Decline"
"1094" 22029 22029 "LA" "Concordia Parish" 7 8 0 1 "2000" 559732 835780 "Status Quo" "Status Quo" "Status Quo"
"1095" 22031 22031 "LA" "De Soto Parish" 2 2 1 2 "2000" 260029 47040964 "Status Quo" "H_Growth" "H_Growth"
"1096" 22033 22033 "LA" "East Baton Rouge Parish" 2 2 1 2 "2000" 3849000 40290859 "H_Decline" "H_Decline" "H_Decline"
"1097" 22035 22035 "LA" "East Carroll Parish" 7 11 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1098" 22037 22037 "LA" "East Feliciana Parish" 2 2 1 2 "2000" 154768 1967301 "Status Quo" "Status Quo" "Status Quo"
"1099" 22039 22039 "LA" "Evangeline Parish" 6 6 0 0 "2000" 599799 5879926 "H_Growth" "Status Quo" "H_Growth"
"1100" 22041 22041 "LA" "Franklin Parish" 7 11 0 0 "2000" 35497 3503 "Status Quo" "Status Quo" "Status Quo"
"1101" 22043 22043 "LA" "Grant Parish" 3 2 1 2 "2000" 256333 10234 "Status Quo" "Status Quo" "Status Quo"
"1102" 22045 22045 "LA" "Iberia Parish" 2 2 1 2 "2000" 6241906 43345955 "H_Decline" "Status Quo" "H_Decline"
"1103" 22047 22047 "LA" "Iberville Parish" 2 2 1 2 "2000" 1821739 3773218 "H_Decline" "Status Quo" "H_Decline"
"1104" 22049 22049 "LA" "Jackson Parish" 6 6 0 0 "2000" 28577 9122310 "Status Quo" "H_Growth" "H_Growth"
"1105" 22051 22051 "LA" "Jefferson Parish" 1 1 1 2 "2000" 3051476 29165779 "H_Decline" "H_Decline" "H_Decline"
"1106" 22053 22053 "LA" "Jefferson Davis Parish" 6 6 0 0 "2000" 2603077 56233893 "H_Decline" "H_Decline" "H_Decline"
"1107" 22055 22055 "LA" "Lafayette Parish" 2 2 1 2 "2000" 1499747 38702843 "H_Decline" "H_Decline" "H_Decline"
"1108" 22057 22057 "LA" "Lafourche Parish" 3 2 1 2 "2000" 9306985 38986628 "H_Decline" "Status Quo" "H_Decline"
"1109" 22059 22059 "LA" "La Salle Parish" 6 6 0 0 "2000" 3007512 3049397 "H_Decline" "H_Growth" "Status Quo"
"1110" 22061 22061 "LA" "Lincoln Parish" 4 5 0 1 "2000" 281133 20363929 "Status Quo" "H_Growth" "H_Growth"
"1111" 22063 22063 "LA" "Livingston Parish" 2 2 1 2 "2000" 267381 1971366 "H_Growth" "Status Quo" "H_Growth"
"1112" 22065 22065 "LA" "Madison Parish" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1113" 22067 22067 "LA" "Morehouse Parish" 6 5 0 1 "2000" 0 1188315 "Status Quo" "Status Quo" "Status Quo"
"1114" 22069 22069 "LA" "Natchitoches Parish" 6 5 0 1 "2000" 91574 4047852 "Status Quo" "Status Quo" "Status Quo"
"1115" 22071 22071 "LA" "Orleans Parish" 1 1 1 2 "2000" 35 320875 "Status Quo" "Status Quo" "Status Quo"
"1116" 22073 22073 "LA" "Ouachita Parish" 3 2 1 2 "2000" 86205 7977561 "Status Quo" "H_Decline" "H_Decline"
"1117" 22075 22075 "LA" "Plaquemines Parish" 1 1 1 2 "2000" 19966484 126464763 "H_Decline" "H_Decline" "H_Decline"
"1118" 22077 22077 "LA" "Pointe Coupee Parish" 2 2 1 2 "2000" 700414 77197786 "Status Quo" "H_Decline" "H_Decline"
"1119" 22079 22079 "LA" "Rapides Parish" 3 2 1 2 "2000" 2031526 9538668 "H_Decline" "H_Decline" "H_Decline"
"1120" 22081 22081 "LA" "Red River Parish" 8 7 0 0 "2000" 25772 1821481 "Status Quo" "H_Growth" "H_Growth"
"1121" 22083 22083 "LA" "Richland Parish" 6 6 0 0 "2000" 93507 99512 "H_Growth" "Status Quo" "H_Growth"
"1122" 22085 22085 "LA" "Sabine Parish" 6 6 0 0 "2000" 79686 2546236 "Status Quo" "H_Growth" "H_Growth"
"1123" 22087 22087 "LA" "St. Bernard Parish" 1 1 1 2 "2000" 864397 4925155 "Status Quo" "Status Quo" "Status Quo"
"1124" 22089 22089 "LA" "St. Charles Parish" 1 1 1 2 "2000" 1160232 5622006 "H_Decline" "Status Quo" "H_Decline"
"1125" 22091 22091 "LA" "St. Helena Parish" 2 2 1 2 "2000" 290608 121096 "Status Quo" "Status Quo" "Status Quo"
"1126" 22093 22093 "LA" "St. James Parish" 1 1 1 2 "2000" 118537 1494297 "Status Quo" "Status Quo" "Status Quo"
"1127" 22095 22095 "LA" "St. John the Baptist Parish" 1 1 1 2 "2000" 154601 215753 "Status Quo" "Status Quo" "Status Quo"
"1128" 22097 22097 "LA" "St. Landry Parish" 4 5 0 1 "2000" 478225 3205257 "Status Quo" "Status Quo" "Status Quo"
"1129" 22099 22099 "LA" "St. Martin Parish" 2 2 1 2 "2000" 1653013 9925067 "H_Decline" "H_Decline" "H_Decline"
"1130" 22101 22101 "LA" "St. Mary Parish" 4 5 0 1 "2000" 5292619 87558731 "H_Decline" "H_Decline" "H_Decline"
"1131" 22103 22103 "LA" "St. Tammany Parish" 1 1 1 2 "2000" 305 28643 "Status Quo" "Status Quo" "Status Quo"
"1132" 22105 22105 "LA" "Tangipahoa Parish" 3 2 1 2 "2000" 98 0 "Status Quo" "Status Quo" "Status Quo"
"1133" 22107 22107 "LA" "Tensas Parish" 9 10 0 0 "2000" 269807 895675 "Status Quo" "Status Quo" "Status Quo"
"1134" 22109 22109 "LA" "Terrebonne Parish" 3 2 1 2 "2000" 9211827 146138954 "H_Decline" "H_Decline" "H_Decline"
"1135" 22111 22111 "LA" "Union Parish" 3 2 1 2 "2000" 113147 10210538 "Status Quo" "H_Decline" "H_Decline"
"1136" 22113 22113 "LA" "Vermilion Parish" 2 2 1 2 "2000" 6145192 203457348 "H_Decline" "H_Decline" "H_Decline"
"1137" 22115 22115 "LA" "Vernon Parish" 5 8 0 1 "2000" 4052721 16190712 "H_Decline" "H_Decline" "H_Decline"
"1138" 22117 22117 "LA" "Washington Parish" 6 3 0 1 "2000" 609 126103 "Status Quo" "Status Quo" "Status Quo"
"1139" 22119 22119 "LA" "Webster Parish" 2 2 1 2 "2000" 1164534 61159982 "Status Quo" "H_Decline" "H_Decline"
"1140" 22121 22121 "LA" "West Baton Rouge Parish" 2 2 1 2 "2000" 187104 1103204 "Status Quo" "Status Quo" "Status Quo"
"1141" 22123 22123 "LA" "West Carroll Parish" 9 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1142" 22125 22125 "LA" "West Feliciana Parish" 2 2 1 2 "2000" 26711 65472 "Status Quo" "Status Quo" "Status Quo"
"1143" 22127 22127 "LA" "Winn Parish" 6 6 0 0 "2000" 540046 763824 "Status Quo" "Status Quo" "Status Quo"
"1144" 23001 23001 "ME" "Androscoggin County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1145" 23003 23003 "ME" "Aroostook County" 7 11 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1146" 23005 23005 "ME" "Cumberland County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1147" 23007 23007 "ME" "Franklin County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1148" 23009 23009 "ME" "Hancock County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1149" 23011 23011 "ME" "Kennebec County" 4 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1150" 23013 23013 "ME" "Knox County" 7 11 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1151" 23015 23015 "ME" "Lincoln County" 8 7 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1152" 23017 23017 "ME" "Oxford County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1153" 23019 23019 "ME" "Penobscot County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1154" 23021 23021 "ME" "Piscataquis County" 8 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1155" 23023 23023 "ME" "Sagadahoc County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1156" 23025 23025 "ME" "Somerset County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1157" 23027 23027 "ME" "Waldo County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1158" 23029 23029 "ME" "Washington County" 7 11 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1159" 23031 23031 "ME" "York County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1160" 24001 24001 "MD" "Allegany County" 3 2 1 2 "2000" 0 42615 "Status Quo" "Status Quo" "Status Quo"
"1161" 24003 24003 "MD" "Anne Arundel County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1162" 24005 24005 "MD" "Baltimore County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1163" 24009 24009 "MD" "Calvert County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1164" 24011 24011 "MD" "Caroline County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1165" 24013 24013 "MD" "Carroll County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1166" 24015 24015 "MD" "Cecil County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1167" 24017 24017 "MD" "Charles County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1168" 24019 24019 "MD" "Dorchester County" 6 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1169" 24021 24021 "MD" "Frederick County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1170" 24023 24023 "MD" "Garrett County" 6 7 0 0 "2000" 0 16849 "Status Quo" "Status Quo" "Status Quo"
"1171" 24025 24025 "MD" "Harford County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1172" 24027 24027 "MD" "Howard County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1173" 24029 24029 "MD" "Kent County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1174" 24031 24031 "MD" "Montgomery County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1175" 24033 24033 "MD" "Prince George's County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1176" 24035 24035 "MD" "Queen Anne's County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1177" 24037 24037 "MD" "St. Mary's County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1178" 24039 24039 "MD" "Somerset County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1179" 24041 24041 "MD" "Talbot County" 6 3 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1180" 24043 24043 "MD" "Washington County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1181" 24045 24045 "MD" "Wicomico County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1182" 24047 24047 "MD" "Worcester County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1183" 24510 24510 "MD" "Baltimore city" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1184" 25001 25001 "MA" "Barnstable County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1185" 25003 25003 "MA" "Berkshire County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1186" 25005 25005 "MA" "Bristol County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1187" 25007 25007 "MA" "Dukes County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1188" 25009 25009 "MA" "Essex County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1189" 25011 25011 "MA" "Franklin County" 4 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1190" 25013 25013 "MA" "Hampden County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1191" 25015 25015 "MA" "Hampshire County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1192" 25017 25017 "MA" "Middlesex County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1193" 25019 25019 "MA" "Nantucket County" 7 11 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1194" 25021 25021 "MA" "Norfolk County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1195" 25023 25023 "MA" "Plymouth County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1196" 25025 25025 "MA" "Suffolk County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1197" 25027 25027 "MA" "Worcester County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1198" 26001 26001 "MI" "Alcona County" 9 10 0 0 "2000" 546 9050189 "Status Quo" "Status Quo" "Status Quo"
"1199" 26003 26003 "MI" "Alger County" 7 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1200" 26005 26005 "MI" "Allegan County" 4 5 0 1 "2000" 59811 107162 "Status Quo" "Status Quo" "Status Quo"
"1201" 26007 26007 "MI" "Alpena County" 7 8 0 1 "2000" 3909 17403976 "Status Quo" "H_Decline" "H_Decline"
"1202" 26009 26009 "MI" "Antrim County" 9 10 0 0 "2000" 13022 18305728 "Status Quo" "H_Growth" "H_Growth"
"1203" 26011 26011 "MI" "Arenac County" 8 7 0 0 "2000" 224912 804243 "Status Quo" "Status Quo" "Status Quo"
"1204" 26013 26013 "MI" "Baraga County" 9 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1205" 26015 26015 "MI" "Barry County" 2 2 1 2 "2000" 6306 0 "Status Quo" "Status Quo" "Status Quo"
"1206" 26017 26017 "MI" "Bay County" 3 2 1 2 "2000" 268370 3904647 "Status Quo" "Status Quo" "Status Quo"
"1207" 26019 26019 "MI" "Benzie County" 9 8 0 1 "2000" 117035 990295 "Status Quo" "Status Quo" "Status Quo"
"1208" 26021 26021 "MI" "Berrien County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1209" 26023 26023 "MI" "Branch County" 6 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1210" 26025 26025 "MI" "Calhoun County" 3 2 1 2 "2000" 152512 12448 "Status Quo" "Status Quo" "Status Quo"
"1211" 26027 26027 "MI" "Cass County" 2 2 1 2 "2000" 7646 0 "Status Quo" "Status Quo" "Status Quo"
"1212" 26029 26029 "MI" "Charlevoix County" 7 11 0 0 "2000" 0 1045264 "Status Quo" "Status Quo" "Status Quo"
"1213" 26031 26031 "MI" "Cheboygan County" 7 11 0 0 "2000" 84316 57767 "Status Quo" "Status Quo" "Status Quo"
"1214" 26033 26033 "MI" "Chippewa County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1215" 26035 26035 "MI" "Clare County" 6 6 0 0 "2000" 195417 952863 "Status Quo" "Status Quo" "Status Quo"
"1216" 26037 26037 "MI" "Clinton County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1217" 26039 26039 "MI" "Crawford County" 7 12 0 0 "2000" 425922 3879001 "Status Quo" "Status Quo" "Status Quo"
"1218" 26041 26041 "MI" "Delta County" 5 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1219" 26043 26043 "MI" "Dickinson County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1220" 26045 26045 "MI" "Eaton County" 2 2 1 2 "2000" 20793 79498 "Status Quo" "Status Quo" "Status Quo"
"1221" 26047 26047 "MI" "Emmet County" 7 11 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1222" 26049 26049 "MI" "Genesee County" 2 2 1 2 "2000" 11485 0 "Status Quo" "Status Quo" "Status Quo"
"1223" 26051 26051 "MI" "Gladwin County" 6 6 0 0 "2000" 94664 495597 "Status Quo" "Status Quo" "Status Quo"
"1224" 26053 26053 "MI" "Gogebic County" 7 11 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1225" 26055 26055 "MI" "Grand Traverse County" 5 8 0 1 "2000" 600603 4763461 "Status Quo" "H_Decline" "H_Decline"
"1226" 26057 26057 "MI" "Gratiot County" 6 5 0 1 "2000" 2639 0 "Status Quo" "Status Quo" "Status Quo"
"1227" 26059 26059 "MI" "Hillsdale County" 6 5 0 1 "2000" 98058 1396322 "Status Quo" "Status Quo" "Status Quo"
"1228" 26061 26061 "MI" "Houghton County" 5 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1229" 26063 26063 "MI" "Huron County" 7 11 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1230" 26065 26065 "MI" "Ingham County" 2 2 1 2 "2000" 102641 380843 "Status Quo" "Status Quo" "Status Quo"
"1231" 26067 26067 "MI" "Ionia County" 4 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1232" 26069 26069 "MI" "Iosco County" 7 11 0 0 "2000" 127273 1159686 "Status Quo" "Status Quo" "Status Quo"
"1233" 26071 26071 "MI" "Iron County" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1234" 26073 26073 "MI" "Isabella County" 4 5 0 1 "2000" 142514 14891 "Status Quo" "Status Quo" "Status Quo"
"1235" 26075 26075 "MI" "Jackson County" 3 2 1 2 "2000" 4357 397038 "H_Growth" "Status Quo" "H_Growth"
"1236" 26077 26077 "MI" "Kalamazoo County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1237" 26079 26079 "MI" "Kalkaska County" 7 8 0 1 "2000" 512511 10466491 "Status Quo" "H_Decline" "H_Decline"
"1238" 26081 26081 "MI" "Kent County" 2 2 1 2 "2000" 39941 0 "Status Quo" "Status Quo" "Status Quo"
"1239" 26083 26083 "MI" "Keweenaw County" 9 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1240" 26085 26085 "MI" "Lake County" 9 10 0 0 "2000" 22786 0 "Status Quo" "Status Quo" "Status Quo"
"1241" 26087 26087 "MI" "Lapeer County" 1 1 1 2 "2000" 159651 213264 "Status Quo" "Status Quo" "Status Quo"
"1242" 26089 26089 "MI" "Leelanau County" 9 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1243" 26091 26091 "MI" "Lenawee County" 4 5 0 1 "2000" 58 1155 "H_Growth" "Status Quo" "H_Growth"
"1244" 26093 26093 "MI" "Livingston County" 1 1 1 2 "2000" 93863 151664 "Status Quo" "Status Quo" "Status Quo"
"1245" 26095 26095 "MI" "Luce County" 7 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1246" 26097 26097 "MI" "Mackinac County" 7 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1247" 26099 26099 "MI" "Macomb County" 1 1 1 2 "2000" 46992 1148373 "Status Quo" "Status Quo" "Status Quo"
"1248" 26101 26101 "MI" "Manistee County" 7 9 0 0 "2000" 1213256 13257838 "H_Decline" "H_Decline" "H_Decline"
"1249" 26103 26103 "MI" "Marquette County" 5 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1250" 26105 26105 "MI" "Mason County" 7 8 0 1 "2000" 40429 477225 "Status Quo" "Status Quo" "Status Quo"
"1251" 26107 26107 "MI" "Mecosta County" 6 5 0 1 "2000" 42269 797432 "Status Quo" "Status Quo" "Status Quo"
"1252" 26109 26109 "MI" "Menominee County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1253" 26111 26111 "MI" "Midland County" 3 2 1 2 "2000" 78623 0 "Status Quo" "Status Quo" "Status Quo"
"1254" 26113 26113 "MI" "Missaukee County" 9 8 0 1 "2000" 539608 240798 "Status Quo" "Status Quo" "Status Quo"
"1255" 26115 26115 "MI" "Monroe County" 3 2 1 2 "2000" 240 0 "Status Quo" "Status Quo" "Status Quo"
"1256" 26117 26117 "MI" "Montcalm County" 2 2 1 2 "2000" 39641 949823 "Status Quo" "Status Quo" "Status Quo"
"1257" 26119 26119 "MI" "Montmorency County" 9 10 0 0 "2000" 72548 71143670 "Status Quo" "H_Decline" "H_Decline"
"1258" 26121 26121 "MI" "Muskegon County" 3 2 1 2 "2000" 1305 0 "Status Quo" "Status Quo" "Status Quo"
"1259" 26123 26123 "MI" "Newaygo County" 6 6 0 0 "2000" 27520 262150 "Status Quo" "Status Quo" "Status Quo"
"1260" 26125 26125 "MI" "Oakland County" 1 1 1 2 "2000" 241978 469564 "Status Quo" "Status Quo" "Status Quo"
"1261" 26127 26127 "MI" "Oceana County" 6 7 0 0 "2000" 109332 3000590 "Status Quo" "Status Quo" "H_Decline"
"1262" 26129 26129 "MI" "Ogemaw County" 9 11 0 0 "2000" 315318 1973171 "Status Quo" "Status Quo" "Status Quo"
"1263" 26131 26131 "MI" "Ontonagon County" 9 10 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1264" 26133 26133 "MI" "Osceola County" 9 10 0 0 "2000" 112879 2227111 "Status Quo" "Status Quo" "Status Quo"
"1265" 26135 26135 "MI" "Oscoda County" 9 12 0 0 "2000" 40774 7741977 "Status Quo" "Status Quo" "Status Quo"
"1266" 26137 26137 "MI" "Otsego County" 7 11 0 0 "2000" 923472 65184527 "H_Decline" "H_Decline" "H_Decline"
"1267" 26139 26139 "MI" "Ottawa County" 2 2 1 2 "2000" 29856 0 "Status Quo" "Status Quo" "Status Quo"
"1268" 26141 26141 "MI" "Presque Isle County" 7 9 0 0 "2000" 363277 626909 "Status Quo" "Status Quo" "Status Quo"
"1269" 26143 26143 "MI" "Roscommon County" 7 11 0 0 "2000" 41872 3046 "Status Quo" "Status Quo" "Status Quo"
"1270" 26145 26145 "MI" "Saginaw County" 3 2 1 2 "2000" 21407 0 "Status Quo" "Status Quo" "Status Quo"
"1271" 26147 26147 "MI" "St. Clair County" 1 1 1 2 "2000" 68463 453240 "Status Quo" "Status Quo" "Status Quo"
"1272" 26149 26149 "MI" "St. Joseph County" 4 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1273" 26151 26151 "MI" "Sanilac County" 6 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1274" 26153 26153 "MI" "Schoolcraft County" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1275" 26155 26155 "MI" "Shiawassee County" 4 3 0 1 "2000" 2745 0 "Status Quo" "Status Quo" "Status Quo"
"1276" 26157 26157 "MI" "Tuscola County" 6 4 0 0 "2000" 32884 0 "Status Quo" "Status Quo" "Status Quo"
"1277" 26159 26159 "MI" "Van Buren County" 2 2 1 2 "2000" 2128 0 "Status Quo" "Status Quo" "Status Quo"
"1278" 26161 26161 "MI" "Washtenaw County" 2 2 1 2 "2000" 8263 0 "Status Quo" "Status Quo" "Status Quo"
"1279" 26163 26163 "MI" "Wayne County" 1 1 1 2 "2000" 116181 118835 "Status Quo" "Status Quo" "Status Quo"
"1280" 26165 26165 "MI" "Wexford County" 7 8 0 1 "2000" 15496 124881 "Status Quo" "Status Quo" "Status Quo"
"1281" 27001 27001 "MN" "Aitkin County" 8 4 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1282" 27003 27003 "MN" "Anoka County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1283" 27005 27005 "MN" "Becker County" 6 6 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1284" 27007 27007 "MN" "Beltrami County" 7 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1285" 27009 27009 "MN" "Benton County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1286" 27011 27011 "MN" "Big Stone County" 9 12 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1287" 27013 27013 "MN" "Blue Earth County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1288" 27015 27015 "MN" "Brown County" 6 5 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1289" 27017 27017 "MN" "Carlton County" 2 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1290" 27019 27019 "MN" "Carver County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1291" 27021 27021 "MN" "Cass County" 9 8 0 1 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1292" 27023 27023 "MN" "Chippewa County" 7 9 0 0 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1293" 27025 27025 "MN" "Chisago County" 1 1 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
"1294" 27027 27027 "MN" "Clay County" 3 2 1 2 "2000" 0 0 "Status Quo" "Status Quo" "Status Quo"
