FIPS,geoid,Stabr,County_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_2013,Metro_Nonmetro_2013,Metro_Micro_Noncore_2013,oil2000,oil2001,oil2002,oil2003,oil2004,oil2005,oil2006,oil2007,oil2008,oil2009,oil2010,oil2011,gas2000,gas2001,gas2002,gas2003,gas2004,gas2005,gas2006,gas2007,gas2008,gas2009,gas2010,gas2011,oil_change_group,gas_change_group,oil_gas_change_group
17175,17175,IL,Stark County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17177,17177,IL,Stephenson County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17179,17179,IL,Tazewell County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17181,17181,IL,Union County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17183,17183,IL,Vermilion County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17185,17185,IL,Wabash County,7,11,0,0,404832,379513,330383,333380,349299,339553,359721,326964,364617,347766,319486,371098,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17187,17187,IL,Warren County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17189,17189,IL,Washington County,6,4,0,0,230089,210540,244261,252430,262156,219118,217322,202063,187338,196248,170908,176248,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17191,17191,IL,Wayne County,7,9,0,0,900386,830879,776799,661350,594409,481369,589712,562788,571830,505764,514531,495136,0,0,0,0,0,0,0,0,0,0,0,0,H_Decline,Status Quo,H_Decline
17193,17193,IL,White County,6,6,0,0,962804,986802,884503,810119,782800,785055,982040,1059075,1076240,1089115,1057464,1042613,14223,13922,13546,13094,12793,12492,12793,104904,89778,108592,128082,159614,Status Quo,Status Quo,Status Quo
17195,17195,IL,Whiteside County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17197,17197,IL,Will County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17199,17199,IL,Williamson County,3,2,1,2,10698,12582,11579,17781,16697,19208,25617,32147,32588,34691,30396,29467,2837,2777,2702,2612,2552,2492,2552,20924,17907,21659,25547,31836,Status Quo,Status Quo,Status Quo
17201,17201,IL,Winnebago County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
17203,17203,IL,Woodford County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18001,18001,IN,Adams County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18003,18003,IN,Allen County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23115,27252,15691,0,0,Status Quo,Status Quo,Status Quo
18005,18005,IN,Bartholomew County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18007,18007,IN,Benton County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18009,18009,IN,Blackford County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18011,18011,IN,Boone County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18013,18013,IN,Brown County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18015,18015,IN,Carroll County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18017,18017,IN,Cass County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18019,18019,IN,Clark County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18021,18021,IN,Clay County,3,2,1,2,29240,31108,17061,11615,11316,11789,15822,12525,10721,15878,38919,37301,29801,7046,0,0,0,0,44258,69346,81757,109838,109006,78913,Status Quo,Status Quo,Status Quo
18023,18023,IN,Clinton County,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18025,18025,IN,Crawford County,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18027,18027,IN,Daviess County,7,8,0,1,380125,290338,200465,107339,101046,66590,102756,98757,92442,88275,86337,86414,89403,70464,77239,28302,62595,235125,508962,693462,572296,266748,218013,315652,Status Quo,Status Quo,Status Quo
18029,18029,IN,Dearborn County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18031,18031,IN,Decatur County,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56371,65043,20583,0,0,22129,23115,13626,0,0,78913,Status Quo,Status Quo,Status Quo
18033,18033,IN,DeKalb County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27252,31382,21801,0,Status Quo,Status Quo,Status Quo
18035,18035,IN,Delaware County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16261,10292,31298,19594,11064,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18037,18037,IN,Dubois County,5,8,0,1,14620,31108,38387,4522,2975,4280,2351,617,856,549,2121,1462,89403,63417,77239,30875,166920,254719,254481,208038,163513,188293,283417,355109,Status Quo,Status Quo,Status Quo
18039,18039,IN,Elkhart County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18041,18041,IN,Fayette County,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18043,18043,IN,Floyd County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18045,18045,IN,Fountain County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18047,18047,IN,Franklin County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18049,18049,IN,Fulton County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18051,18051,IN,Gibson County,6,6,0,0,336265,414769,460643,218337,201842,193041,199960,210746,204592,212843,224231,224303,9934,0,0,20583,41730,58781,44258,115577,299774,282440,152609,0,Status Quo,Status Quo,Status Quo
18053,18053,IN,Grant County,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18055,18055,IN,Greene County,6,6,0,0,0,0,102365,110942,106570,113590,109913,113972,140842,132683,118615,82565,39735,0,0,0,0,0,221288,323615,272522,156911,109006,78913,Status Quo,Status Quo,Status Quo
18057,18057,IN,Hamilton County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18059,18059,IN,Hancock County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,109271,56371,24391,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18061,18061,IN,Harrison County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,149006,317086,479696,1085779,2608129,1832016,774508,346731,218017,235366,174410,118370,Status Quo,Status Quo,Status Quo
18063,18063,IN,Hendricks County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18065,18065,IN,Henry County,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14093,16261,5146,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18067,18067,IN,Howard County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46231,54504,31382,0,0,Status Quo,Status Quo,Status Quo
18069,18069,IN,Huntington County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18071,18071,IN,Jackson County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69346,109009,78455,21801,0,Status Quo,Status Quo,Status Quo
18073,18073,IN,Jasper County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18075,18075,IN,Jay County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19867,7046,0,0,20865,19594,11064,0,27252,31382,21801,0,Status Quo,Status Quo,Status Quo
18077,18077,IN,Jefferson County,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18079,18079,IN,Jennings County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18081,18081,IN,Johnson County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18083,18083,IN,Knox County,5,8,0,1,124272,51846,17061,62344,69363,52786,50772,59500,59321,60171,58494,60718,24834,21139,16261,5146,20865,58781,77451,323615,422409,847318,3379199,5681740,Status Quo,H_Growth,H_Growth
18085,18085,IN,Kosciusko County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18087,18087,IN,LaGrange County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23115,27252,15691,0,0,Status Quo,Status Quo,Status Quo
18089,18089,IN,Lake County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18091,18091,IN,LaPorte County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23115,27252,15691,0,0,Status Quo,Status Quo,Status Quo
18093,18093,IN,Lawrence County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18095,18095,IN,Madison County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,49669,21139,8130,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18097,18097,IN,Marion County,1,1,1,2,14620,0,0,2844,2428,2048,3223,3037,6477,9494,10916,11692,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18099,18099,IN,Marshall County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46231,54504,31382,0,0,Status Quo,Status Quo,Status Quo
18101,18101,IN,Martin County,7,9,0,0,0,0,0,0,0,0,0,0,76,82,82,79,29801,0,16261,10292,52163,39188,22129,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18103,18103,IN,Miami County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18105,18105,IN,Monroe County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18107,18107,IN,Montgomery County,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18109,18109,IN,Morgan County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18111,18111,IN,Newton County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18113,18113,IN,Noble County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18115,18115,IN,Ohio County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18117,18117,IN,Orange County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18119,18119,IN,Owen County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20865,39188,33193,11558,0,0,0,0,Status Quo,Status Quo,Status Quo
18121,18121,IN,Parke County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18123,18123,IN,Perry County,6,6,0,0,0,0,0,1483,1633,2346,2154,2034,2207,1800,1920,1808,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18125,18125,IN,Pike County,8,5,0,1,160822,186646,145017,197414,183787,164735,215516,232204,239377,249023,257833,263884,19867,28185,24391,46313,83460,39188,154902,208038,149887,125529,130808,157826,Status Quo,Status Quo,Status Quo
18127,18127,IN,Porter County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18129,18129,IN,Posey County,2,2,1,2,540948,580677,597130,806438,743537,736431,710711,672435,788224,723061,713305,626686,19867,14093,8130,0,0,0,0,115577,136261,78455,0,0,Status Quo,Status Quo,Status Quo
18131,18131,IN,Pulaski County,6,4,0,0,0,0,0,0,0,0,297,155,158,148,339,159,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18133,18133,IN,Putnam County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18135,18135,IN,Randolph County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88515,115577,81757,15691,0,0,Status Quo,Status Quo,Status Quo
18137,18137,IN,Ripley County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18139,18139,IN,Rush County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49669,14093,16261,5146,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18141,18141,IN,St. Joseph County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23115,27252,15691,0,0,Status Quo,Status Quo,Status Quo
18143,18143,IN,Scott County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18145,18145,IN,Shelby County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43603,78913,Status Quo,Status Quo,Status Quo
18147,18147,IN,Spencer County,8,7,0,0,116962,145169,162078,90090,80839,73954,77884,81075,79254,81105,77470,72299,9934,0,0,0,0,0,22129,46231,95383,78455,43603,0,Status Quo,Status Quo,Status Quo
18149,18149,IN,Starke County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18151,18151,IN,Steuben County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62595,58781,33193,0,109009,125529,87205,0,Status Quo,Status Quo,Status Quo
18153,18153,IN,Sullivan County,3,2,1,2,73101,51846,68243,85161,69209,38227,68166,69311,69107,66972,70162,49584,158939,288901,365870,154376,208650,470250,553220,566327,1485244,1898621,1809506,1972826,Status Quo,Status Quo,Status Quo
18155,18155,IN,Switzerland County,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18157,18157,IN,Tippecanoe County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18159,18159,IN,Tipton County,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18161,18161,IN,Union County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18163,18163,IN,Vanderburgh County,2,2,1,2,175443,186646,136487,76784,77194,67662,88316,106024,103891,106178,128240,139934,0,0,0,10292,20865,9797,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18165,18165,IN,Vermillion County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18167,18167,IN,Vigo County,3,2,1,2,102341,41477,17061,50180,41152,33214,35381,32136,34322,37491,30671,245527,0,84556,97565,30875,0,0,44258,161808,163513,78455,0,0,Status Quo,Status Quo,Status Quo
18169,18169,IN,Wabash County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18171,18171,IN,Warren County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18173,18173,IN,Warrick County,2,2,1,2,29240,10369,0,34393,31009,28721,26698,24066,20797,18510,20589,19005,0,0,0,0,0,0,0,23115,54504,47073,21801,0,Status Quo,Status Quo,Status Quo
18175,18175,IN,Washington County,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125529,174410,157826,Status Quo,Status Quo,Status Quo
18177,18177,IN,Wayne County,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18179,18179,IN,Wells County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18181,18181,IN,White County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
18183,18183,IN,Whitley County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19001,19001,IA,Adair County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19003,19003,IA,Adams County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19005,19005,IA,Allamakee County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19007,19007,IA,Appanoose County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19009,19009,IA,Audubon County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19011,19011,IA,Benton County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19013,19013,IA,Black Hawk County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19015,19015,IA,Boone County,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19017,19017,IA,Bremer County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19019,19019,IA,Buchanan County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19021,19021,IA,Buena Vista County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19023,19023,IA,Butler County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19025,19025,IA,Calhoun County,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19027,19027,IA,Carroll County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19029,19029,IA,Cass County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19031,19031,IA,Cedar County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19033,19033,IA,Cerro Gordo County,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19035,19035,IA,Cherokee County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19037,19037,IA,Chickasaw County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19039,19039,IA,Clarke County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19041,19041,IA,Clay County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19043,19043,IA,Clayton County,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19045,19045,IA,Clinton County,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19047,19047,IA,Crawford County,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19049,19049,IA,Dallas County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19051,19051,IA,Davis County,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19053,19053,IA,Decatur County,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19055,19055,IA,Delaware County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19057,19057,IA,Des Moines County,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19059,19059,IA,Dickinson County,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19061,19061,IA,Dubuque County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19063,19063,IA,Emmet County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19065,19065,IA,Fayette County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19067,19067,IA,Floyd County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19069,19069,IA,Franklin County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19071,19071,IA,Fremont County,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19073,19073,IA,Greene County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19075,19075,IA,Grundy County,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19077,19077,IA,Guthrie County,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19079,19079,IA,Hamilton County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19081,19081,IA,Hancock County,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
19083,19083,IA,Hardin County,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Status Quo,Status Quo,Status Quo
